lon,lat,Bmag,Br,Btheta,Bphi,Bmag_surface
37.0,-90.0,0.8974135839573207,0.4940968579516541,0.2512784233664275,0.7057468310831502,7.628015463637226
38.0,-90.0,1.7862117261960653,1.0768788757713827,1.4171574538713347,0.1501631401330096,15.182799672666556
39.0,-90.0,1.2497012517438923,-0.8572585697188075,0.4622067114296548,-0.7830874275349464,10.622460639823084
40.0,-90.0,2.2833974409415534,0.1212425059076763,1.58843887530469,1.6358685972535916,19.408878248003205
41.0,-90.0,3.56215380443962,-1.730345352298576,3.0099274923449117,-0.7969825462885919,30.27830733773677
42.0,-90.0,2.1774494829833815,-1.769020242184594,-0.9958915490207224,0.7874348584326589,18.508320605358744
43.0,-90.0,3.904206128274747,1.0780937955233532,0.0783625683792637,-3.7515861402864186,33.18575209033535
44.0,-90.0,1.431157667639908,0.648868901009111,1.1096546518424306,-0.6291645036015494,12.16484017493922
45.0,-90.0,2.8366849865123838,0.2713168571814512,1.611506932934466,-2.3186664876212992,24.11182238535526
46.0,-90.0,1.5661353343705222,0.5936685891015083,0.8320552002419742,-1.1866008746113328,13.312150342149438
47.0,-90.0,1.747860864171906,0.8696727857074247,-0.0857225081497276,1.5137167825918325,14.856817345461195
48.0,-90.0,2.2996565922940317,0.6773221552682207,-1.679013032712504,1.4179458298700174,19.54708103449927
49.0,-90.0,3.2036257372652166,-0.8647104596119269,0.2187205180447199,3.0769554791208926,27.23081876675434
50.0,-90.0,1.4660789140783157,0.0546653338809329,0.8747653764124551,-1.1752381119614508,12.461670769665684
51.0,-90.0,2.388350105744164,-1.4438284808351691,-1.27451759499574,1.412508564782402,20.300975898825396
52.0,-90.0,3.7327913293968136,3.3468870519233933,0.5072680344663575,1.5731361389581662,31.72872629987291
53.0,-90.0,1.5803738271882093,-0.8973560997729522,-1.3006864429291127,0.023414547661558,13.43317753109978
54.0,-90.0,1.881854737492302,-0.350979951824219,-0.7632157528608268,-1.683951317890387,15.995765268684568
55.0,-90.0,2.4081069621030715,-0.1453247354652094,2.047964222097559,1.2584523857498908,20.468909177876107
56.0,-90.0,2.269627597174727,-0.9048415403001044,-2.0546299488145148,-0.3331170818780148,19.291834575985177
57.0,-90.0,0.9559731162696239,-0.3350560489126987,0.5771543797541154,-0.6844814570519127,8.125771488291804
58.0,-90.0,2.4601403009451794,-1.259344640275792,-0.91121235645704,1.9068385927454068,20.911192558034024
59.0,-90.0,2.3762334309571704,-0.1905880855265635,2.3580087136699324,-0.2235092980403182,20.19798416313595
60.0,-90.0,2.313967429767036,0.4405188162605169,0.3124455377785662,-2.2500591602145397,19.668723153019805
61.0,-90.0,3.0211548774383896,-0.951435755753594,2.561282157254213,1.2891782293672829,25.679816458226313
62.0,-90.0,1.98406931398601,0.5047982420612652,0.5829430320704285,-1.828082929977004,16.864589168881086
63.0,-90.0,3.9237856834963183,-2.890745289124216,-2.3136403346111276,1.2987510021083069,33.3521783097187
64.0,-90.0,1.3710487071540687,0.3788866912496009,-0.8432508527907284,-1.0124956453488982,11.653914010809585
65.0,-90.0,3.532610507052974,-3.3903236418462415,-0.9892729614411,-0.0798849537839352,30.027189309950277
66.0,-90.0,3.15221747011553,-2.1952819332752305,-1.2814976916312106,-1.864128718377783,26.793848495982004
67.0,-90.0,1.4196670690376847,-1.209142049467998,-0.5099929975380775,-0.5416061609513925,12.06717008682032
68.0,-90.0,1.467605506501067,0.7213378475623131,-0.4740158322235328,-1.1869484500970773,12.474646805259068
69.0,-90.0,1.7840374757379764,1.647663300843324,0.6648030416246388,-0.1613452129387217,15.1643185437728
70.0,-90.0,1.7865600812338989,-1.1610291680104088,-1.208001108842062,0.6201141152432202,15.18576069048814
71.0,-90.0,4.050987844378428,2.984555201554195,-2.717690059903679,0.342189278730817,34.433396677216635
72.0,-90.0,2.2532268882174855,1.5167135948215984,1.4973863885090204,0.7310576479167086,19.152428549848626
73.0,-90.0,1.4846625901603416,-0.3892309661336952,-1.272568800887768,0.6582483639412354,12.619632016362903
74.0,-90.0,0.9173203834230018,-0.4445067416644453,-0.2391178621412045,0.7659719906518783,7.7972232590955155
75.0,-90.0,0.9356186894825349,0.5933807410551009,-0.0217723195431817,-0.7230543509001416,7.952758860601547
76.0,-90.0,3.817507667645074,0.9282221717920542,3.267057349012721,1.7430159696871823,32.44881517498313
77.0,-90.0,2.084893322892475,-0.8167898706974676,-1.3805544103869722,1.3318047885965572,17.72159324458604
78.0,-90.0,3.5770285159253916,-1.1611289194648833,-2.3115893755632,-2.470519620425844,30.404742385365825
79.0,-90.0,2.161235530694924,-1.1805778389778374,-1.2490331474891114,1.310378259025245,18.370502010906858
80.0,-90.0,1.5991495779639515,-0.5818771503656619,-0.4456141689576925,-1.4213114954184978,13.592771412693589
81.0,-90.0,2.9528049318374894,2.535193179078841,0.6304984135372083,1.3763445283659843,25.09884192061866
82.0,-90.0,3.4290179298012764,-1.6577671003951997,0.0502266860614321,-3.0012413238114006,29.14665240331085
83.0,-90.0,2.461016022603522,0.3915042716052981,-0.7399364990203544,2.3142640830820422,20.918636192129934
84.0,-90.0,3.099037086470985,1.3530484749511111,1.921644838609791,2.020042524799761,26.341815235003377
85.0,-90.0,2.311869727603917,0.2540407454672666,2.0906881939963227,0.9535343793163618,19.650892684633295
86.0,-90.0,2.7459265240509687,-0.4841733445051684,2.1193598209586826,-1.6774989112554723,23.340375454433236
87.0,-90.0,2.10373123719781,-1.6751047014467266,1.175298844088733,-0.4882437758298505,17.881715516181387
88.0,-90.0,2.1000104680327176,-0.7873054196708423,-1.943300913834691,-0.1173699292543305,17.8500889782781
89.0,-90.0,2.97803945894065,2.228295619244654,1.6692216556943278,-1.056937423135206,25.313335400995523
90.0,-90.0,2.010772219826679,-1.7927982788509955,-0.7195028394920411,-0.5580277012286285,17.09156386852677
91.0,-90.0,1.17180523080907,0.2907023470146243,1.1003493831621336,-0.279017704395974,9.960344461877096
92.0,-90.0,3.686532144970026,-1.2993206760259084,-0.8326437655875464,3.3479828847198525,31.33552323224522
93.0,-90.0,4.216367701448961,3.837280988163398,-0.8012440421257906,-1.552752136259892,35.83912546231617
94.0,-90.0,3.442787198503291,2.5434859467445503,2.2600679104098136,0.5249342560996915,29.263691187277978
95.0,-90.0,2.489971517074247,-0.2760381584793961,1.3924684916351422,2.045676560629193,21.1647578951311
96.0,-90.0,1.7621277353336668,-0.2907472539071203,1.680968641334791,0.4414800299296585,14.978085750336168
97.0,-90.0,0.7033631210719572,-0.2563662809551783,-0.4917450398481586,0.4326463057256218,5.978586529111636
98.0,-90.0,3.7981568305603632,-3.5221485243271635,1.1854871314400994,0.7842737680824551,32.284333059763085
99.0,-90.0,2.150775371166557,-2.062452018841757,-0.5438272266332991,-0.2763662692235343,18.281590654915735
100.0,-90.0,2.013428362009565,-0.4650214302354853,0.0321768240767855,1.9587275181501371,17.114141077081303
101.0,-90.0,2.276671241936064,0.6594858033661717,-2.161304790742704,-0.2776184801662347,19.351705556456544
102.0,-90.0,3.4623079818690976,0.118810974914993,1.5723663267697596,3.0823894380812407,29.42961784588733
103.0,-90.0,2.6466420829444592,-1.416888949968122,-0.6136542381414776,2.149550765783823,22.496457705027904
104.0,-90.0,1.584585061728616,1.4882523757311643,0.5295439428793041,0.1248915391204193,13.468973024693236
105.0,-90.0,0.8526883782543475,0.7043364460623258,0.1246433737916134,0.4641677181021595,7.247851215161954
106.0,-90.0,1.7685734274640503,-1.2236631966346243,-1.2057743040487867,-0.4202483518463042,15.032874133444428
107.0,-90.0,1.16451424272428,-0.3422842889233614,0.5046179519139817,0.992116731876885,9.89837106315638
108.0,-90.0,1.6609973159094138,1.165847312562127,1.1156186428440276,0.3938364774735745,14.118477185230017
109.0,-90.0,3.0011883080592665,-0.5895962739463166,0.172192550098536,2.9376618627525573,25.510100618503767
110.0,-90.0,4.377344376257268,-4.217905475337065,-1.032561477616126,-0.5515740969406933,37.20742719818678
111.0,-90.0,1.4917005750549641,-0.4867315061054342,-1.2494677377325665,-0.6535238472688727,12.679454887967191
112.0,-90.0,0.9914818454355244,-0.5859258682536561,-0.0505334398069096,0.7982314815895912,8.427595686201958
113.0,-90.0,2.4235852208009034,1.2631637024668254,-1.994171417094346,0.5490565931657623,20.60047437680768
114.0,-90.0,1.2540144046594288,1.2497259491667083,-0.0703515147638931,0.0760778774883829,10.659122439605143
115.0,-90.0,2.226574448149818,-0.2021157053737521,-1.3622583901475718,-1.7495814051559542,18.925882809273453
116.0,-90.0,3.153526980641953,0.8784448035926534,-0.2501587373928334,3.018358452997894,26.8049793354566
117.0,-90.0,1.3826636331998297,-0.7235716213524909,0.9835089374421206,0.6487780832597165,11.752640882198552
118.0,-90.0,2.4864434887571987,-1.5491445210423,1.8905859193888024,0.4563303157982049,21.134769654436187
119.0,-90.0,1.431276299766113,0.4041049136395117,1.0409181703049797,0.8953995911175705,12.165848548011962
120.0,-90.0,3.1282109550140387,0.5693904046085612,-0.5022206762770041,3.0346783583321333,26.58979311761933
121.0,-90.0,1.1562141622983806,0.748948927149543,-0.001179893267394,0.8808548696991872,9.827820379536234
122.0,-90.0,1.9469606221833966,0.4810271386236137,-0.541803252349223,1.8071297108907656,16.54916528855887
123.0,-90.0,1.9622841563647357,-1.7970220113385724,-0.523573563012511,0.5891873430404952,16.679415329100255
124.0,-90.0,2.544358571851372,-1.6991985140684094,1.6491091782967064,0.931087466352557,21.62704786073666
125.0,-90.0,2.6540322773868206,0.4073273470521076,1.684829952327853,2.0098059094085405,22.559274357787977
126.0,-90.0,1.6756254219462328,1.3751017942364026,0.954492119466646,-0.0758973256207828,14.242816086542978
127.0,-90.0,1.127205418162601,0.1394378630005697,-1.0818856840042297,-0.2840290545765673,9.581246054382106
128.0,-90.0,2.305216441412452,0.1086126666398231,-0.9203728888424492,2.110720226815359,19.594339752005844
129.0,-90.0,2.8371259116762504,-0.1510683144310084,2.6540928515534143,0.9910867461594032,24.11557024924813
130.0,-90.0,4.241138685695433,-2.6798447577917908,2.571374219171364,2.047858405852099,36.04967882841118
131.0,-90.0,1.5490141103890405,-0.216231038621528,-1.4611043547587783,-0.4667578779473784,13.166619938306845
132.0,-90.0,3.063349565277639,-1.4729004953977778,1.3930411917981014,2.296543256221708,26.038471304859932
133.0,-90.0,1.8033689348959987,-0.1211027026130018,0.046132768382579,1.7987065959875488,15.32863594661599
134.0,-90.0,2.052504238212098,-1.5165624008021334,-0.8535480355776153,-1.0882407285676678,17.44628602480283
135.0,-90.0,3.3818743020055053,-0.7846022522716921,0.9423864360233576,-3.151726654628318,28.7459315670468
136.0,-90.0,1.8628671974669633,0.4942239101609978,-0.1123300229392876,1.7925955728970355,15.834371178469189
137.0,-90.0,2.9316929972161265,-0.9370024490812308,2.2880159146226022,-1.575383577029908,24.919390476337075
138.0,-90.0,2.7369379452842466,-1.3420378105055184,-1.122237550666568,2.104838880148362,23.263972534916096
139.0,-90.0,2.929166425616788,-1.595167528932399,-2.314713629516228,-0.8231386984780535,24.897914617742696
140.0,-90.0,5.240130120124329,1.2190016987034062,-5.010305343265486,-0.932651543524021,44.5411060210568
141.0,-90.0,4.3008425166362745,-0.7188977902401598,-3.999221440556843,1.4094893364209995,36.557161391408336
142.0,-90.0,3.037890838753623,-2.145481881594474,-0.7452855675217487,-2.017483002847065,25.822072129405797
143.0,-90.0,4.7126861703944005,2.5247233607795936,-3.979051173508251,-0.0483182239227617,40.05783244835241
144.0,-90.0,2.7367554518553363,1.859826335463796,0.9401319382695212,-1.7739865681060856,23.26242134077036
145.0,-90.0,2.1959247431559326,-0.7783551228692045,-1.2952310841457657,-1.5933063795046758,18.665360316825428
146.0,-90.0,4.891354252072608,0.5310864194762669,-3.5499589880152262,-3.3228127870415105,41.57651114261717
147.0,-90.0,1.3732460336926982,1.1141380964495655,0.7141330058317603,-0.3667628948982711,11.672591286387934
148.0,-90.0,6.95361140212355,1.709803638343654,-2.9242285050213455,-6.072739966478894,59.10569691805018
149.0,-90.0,7.343818235313501,0.8391062068103676,-5.122134269468987,-5.195315926153753,62.42245500016476
150.0,-90.0,5.256466237655343,0.125244317347119,-4.107644064849058,-3.277500786436684,44.67996302007042
151.0,-90.0,6.609230374654219,-3.1732204706067764,-5.147952006545947,-2.6666811073830345,56.17845818456086
152.0,-90.0,6.627954494909579,-0.3815259040788213,-4.446945629714557,-4.899887073950943,56.33761320673142
153.0,-90.0,7.345680321579753,0.0607174603086741,-5.718479089372698,-4.610241824597152,62.4382827334279
154.0,-90.0,6.126209917049627,-0.2666197769704027,-5.426082595021854,-2.8314288820816875,52.072784294921824
155.0,-90.0,7.315140830039776,1.3412298280459678,-5.5718717547932455,-4.546056869399243,62.1786970553381
156.0,-90.0,8.403882448289142,-1.0423571450770763,-7.647929702158729,-3.3238386028216502,71.43300081045771
157.0,-90.0,8.663501494729204,-0.1950960799349702,-7.58408476091359,-4.18328268325814,73.63976270519822
158.0,-90.0,7.012568238292561,1.0670419598768208,-5.444433549880102,-4.289018311165366,59.606830025486765
159.0,-90.0,8.275936653728058,-1.4393538391864076,-7.725931034732676,-2.5941044058968417,70.34546155668849
160.0,-90.0,8.445953673499833,3.7466534623518273,-6.9572295416399115,-2.982227086069284,71.79060622474859
161.0,-90.0,4.310718185875214,-0.3249137026747073,-4.097272672508347,-1.2996457251750628,36.64110457993933
162.0,-90.0,8.854701755317876,1.878362896467605,-8.523438129151435,-1.49281561598571,75.26496492020195
163.0,-90.0,6.202136200046172,-0.7169584085279304,-5.7227755424466755,-2.2808560180639255,52.71815770039246
164.0,-90.0,9.283596203388791,3.0337144627684443,-8.541911888333999,2.004364317658508,78.91056772880472
165.0,-90.0,4.609909031195424,0.5014808365124935,-3.7246794304672592,2.669558275588296,39.18422676516111
166.0,-90.0,6.263240946136572,2.218349932339729,-5.2869794332384545,2.520904440783834,53.23754804216087
167.0,-90.0,6.488808167401794,1.1101008828906194,-6.2951227502414655,1.1152295828832857,55.154869422915255
168.0,-90.0,6.621543661577668,-1.6022823336614958,-6.420720345276665,0.2277762787604731,56.28312112341018
169.0,-90.0,3.6493639615775497,0.7528890842725046,-2.151074718154725,2.8502443593067364,31.019593673409172
170.0,-90.0,6.320990153178482,-0.7731045362971153,-5.738935689878123,2.534135560695058,53.728416302017095
171.0,-90.0,5.631190182442789,2.324319350937039,-4.949002775129577,1.3472987632516475,47.86511655076371
172.0,-90.0,4.126672036086967,-1.7560295625638482,-3.591158951875014,1.0243825707185423,35.076712306739225
173.0,-90.0,3.8710316557420947,-0.1099999377523712,-2.242288596448044,3.153557981659909,32.90376907380781
174.0,-90.0,4.692892090556606,2.1617454902076707,-4.0322322873339616,1.0446029820736094,39.88958276973115
175.0,-90.0,4.307160399862375,-1.4196664717328864,-1.185022560359306,3.889974209505711,36.61086339883018
176.0,-90.0,5.417476155341416,1.0551737938195953,0.3373253134689329,5.30300554322002,46.04854732040204
177.0,-90.0,7.424441750132854,0.6078069355599255,-0.6560915140577378,7.370376513814099,63.10775487612926
178.0,-90.0,3.9662023211530704,0.4769273977333866,-2.3696468374964077,3.1445309626643105,33.7127197298011
179.0,-90.0,5.952767254930565,-0.0416194521392822,-2.4476810552077564,5.426100189321447,50.59852166690981
180.0,-90.0,4.800734687931699,-0.5847406173272508,0.7019562880310611,4.713002156168833,40.80624484741944
181.0,-90.0,6.905859668112434,2.207720289663383,0.922762717683302,6.47806899045729,58.699807178955695
182.0,-90.0,4.261332682365238,1.6004422961363265,0.941130268965132,3.835598324038848,36.221327800104525
183.0,-90.0,5.789985264559047,0.2876934546866266,2.158610560451649,5.364845038605308,49.2148747487519
184.0,-90.0,5.738206348127602,-0.5837401782609889,0.6896600773761477,5.666624081024722,48.77475395908462
185.0,-90.0,4.316626003139545,3.276955238703651,2.3507063902306573,1.5391568735648549,36.69132102668613
186.0,-90.0,5.634183961090398,-1.48681295133362,2.65419366787822,4.74222227742965,47.89056366926838
187.0,-90.0,5.2068293902359635,-2.50545978067577,3.156634481252363,3.2968776650354745,44.25804981700569
188.0,-90.0,3.1372349036041633,1.861124146541304,1.7615743968066624,1.8097832456038403,26.66649668063539
189.0,-90.0,5.466024376579829,1.667484439265992,0.4872316575405371,5.182617431574608,46.46120720092854
190.0,-90.0,4.895169883319752,-2.1015560763384045,4.414680358744623,0.2382174944883175,41.60894400821789
191.0,-90.0,2.7444283354368446,-0.3086671301936631,1.8837806514469468,1.971796629554066,23.32764085121318
192.0,-90.0,2.8593198710100736,0.5379160039188996,2.7663834787581285,0.4831965913942917,24.304218903585625
193.0,-90.0,4.297576519887921,0.4460923079097627,4.075947798709986,-1.2871733136244474,36.529400419047334
194.0,-90.0,5.079911755682789,-0.7051251976143162,4.625994088494912,1.976987757782961,43.17924992330371
195.0,-90.0,2.9827480689940926,0.7462439365776286,2.5672476320216475,1.3225526931235505,25.353358586449787
196.0,-90.0,6.867715129288162,-0.7716780026056375,6.722183393269207,1.1757017413459,58.375578598949375
197.0,-90.0,2.918014854240629,-1.6144069881853964,2.365678342197864,-0.5586293469941221,24.803126261045342
198.0,-90.0,6.22311435512425,1.6855609069552893,5.837528788830187,-1.3451001247031162,52.896472018556125
199.0,-90.0,4.813738606449265,-2.953369308007949,3.4455428000543806,1.6055914532440014,40.91677815481875
200.0,-90.0,5.363289447709531,2.2013254727047067,4.30157223402433,-2.3271261630183995,45.58796030553101
201.0,-90.0,6.385264204662163,0.9623877983336756,5.475452847537857,-3.140831864864458,54.274745739628386
202.0,-90.0,3.840714968694571,-0.5220503667691028,3.7485755851930023,-0.6532503099162859,32.64607723390386
203.0,-90.0,5.05532327251451,0.4803275535331909,4.919310901426252,-1.0611121929619265,42.97024781637334
204.0,-90.0,4.975310674284063,-2.35661685468193,4.381786158620363,0.0048338387423449,42.29014073141453
205.0,-90.0,1.4738626330664024,0.945634186424625,1.0173774856077156,0.4929402584421249,12.52783238106442
206.0,-90.0,5.428736452438867,-1.2842230104231585,5.204203553561374,-0.8591950317811277,46.14425984573037
207.0,-90.0,0.9332839175724744,-0.4156553715627311,0.7977095975932085,-0.2488149529231607,7.932913299366032
208.0,-90.0,3.0131098605098723,1.3976081532651723,2.431040957820968,-1.102525438629625,25.61143381433391
209.0,-90.0,3.3672739190416374,2.473670782013134,2.2823974565433813,-0.100739061127546,28.62182831185392
210.0,-90.0,3.452665851638658,2.499932294243429,2.104226301186426,-1.1151106136459183,29.34765973892859
211.0,-90.0,3.4599281953765835,1.062563510112419,3.155127433905059,-0.9419303477216948,29.409389660700956
212.0,-90.0,3.8402284851091903,-0.5336120776024318,3.0073729369494595,-2.3277287184259308,32.641942123428116
213.0,-90.0,2.517046400407592,-1.889314732396997,1.5901831646568347,-0.4871651943586021,21.394894403464537
214.0,-90.0,2.8521451230995405,-1.87258216279254,2.065300198718005,0.6022482345238342,24.24323354634609
215.0,-90.0,2.392765279516976,-1.7303929961492523,1.446886103064611,0.798490054100907,20.338504875894294
216.0,-90.0,1.9872556193550812,1.1321464529185052,-0.6145613173253299,-1.5131899064723335,16.89167276451819
217.0,-90.0,3.0604509881322386,2.9385461343290884,0.5004071447471508,-0.693469218253536,26.013833399124028
218.0,-90.0,2.186850334659842,1.2736814088990864,0.237589595296276,-1.7617040724916464,18.588227844608657
219.0,-90.0,1.9357151157644863,-1.627062539919257,0.1259093578376306,-1.0410606774821198,16.453578483998132
220.0,-90.0,3.434506709455705,-3.16253874738139,0.8235082701621799,-1.056418069507568,29.193307030373493
221.0,-90.0,3.624850579072634,-1.1044520693591429,1.8277859108293488,-2.9289803705838056,30.81122992211739
222.0,-90.0,4.632736842309896,-0.5325698606407693,3.848926948164861,2.52277255045374,39.37826315963411
223.0,-90.0,2.980485681242864,-1.3438280308772912,2.555461078635927,0.7396213863180997,25.334128290564344
224.0,-90.0,3.5939317064172074,0.0985128643209642,-3.5925703573854704,-0.0088630237172852,30.548419504546263
225.0,-90.0,2.880017289516538,0.8150072556033283,-2.650481018431194,0.7779544537850888,24.480146960890572
226.0,-90.0,1.5513254762757684,0.35328711053073,-0.8396994393308479,-1.2556686674686708,13.186266548344031
227.0,-90.0,2.052103601533426,-2.0348930420590956,-0.1648978373535214,0.2077214530135724,17.44288061303412
228.0,-90.0,2.363054832097977,-0.647891409797442,0.1513697682615951,-2.267454972842617,20.085966072832807
229.0,-90.0,0.5942966985874263,0.0457003000834408,0.4529328310067033,0.3820365154281078,5.051521937993124
230.0,-90.0,1.2535097187873088,-0.0421887019707251,-1.0042182329215863,-0.749034357815521,10.654832609692123
231.0,-90.0,4.207924366926035,1.488951489745323,1.3545314602348726,-3.695253098529116,35.76735711887129
232.0,-90.0,1.8999277438587483,-1.8783398632419688,0.1274762073254862,-0.2555672252192073,16.14938582279936
233.0,-90.0,2.6595215318613272,-0.3966705272512848,-2.6254148689701458,-0.1513407976544293,22.605933020821283
234.0,-90.0,1.4504685762336522,-0.177628388690816,1.0438871233203884,0.9912653125870322,12.328982897986045
235.0,-90.0,4.294053614839563,2.646636707383288,-3.373834526109131,0.2268285182291861,36.49945572613629
236.0,-90.0,4.062355450084557,-2.403641599304798,-3.2097221074610265,-0.6503251938831264,34.530021325718735
237.0,-90.0,2.221611202358064,-1.536868187895516,1.2430586854484351,1.014099409332637,18.883695220043546
238.0,-90.0,2.6399239540986272,-1.4272931890233036,-0.7202432923035343,2.100781339379038,22.43935360983833
239.0,-90.0,2.625233555063199,0.4908558614814137,-0.6705001286105294,2.4902492484513203,22.31448521803719
240.0,-90.0,1.022362206430045,-0.6171748565815415,-0.4731974091303931,0.6636293314285822,8.690078754655383
241.0,-90.0,3.5444820230002345,-3.4212444789330063,0.3362361677615639,-0.8633563958362005,30.128097195501994
242.0,-90.0,2.6429238758588296,1.315326221373285,-2.1234531276640856,-0.8636610212150057,22.46485294480005
243.0,-90.0,3.912596829521057,2.8444517356009036,2.268617941912583,-1.4390555610703673,33.25707305092898
244.0,-90.0,2.35480953187753,0.3911794835798141,0.7669363363461847,2.1917835657380484,20.015881020959004
245.0,-90.0,3.506459738987427,0.7446197181941977,-3.3087543274707856,-0.8904752533672772,29.804907781393126
246.0,-90.0,3.909579900949986,-0.0528438315002722,-3.247114981891389,2.176756032669018,33.23142915807488
247.0,-90.0,2.1992635812196397,-1.41010648461767,1.0946943277056425,-1.2845249435520212,18.693740440366938
248.0,-90.0,1.8714028699723009,-1.4125294651786229,-0.2744044951194267,1.1964996384458335,15.906924394764555
249.0,-90.0,1.9512417331677872,-0.9357499554334148,-1.0767940378085818,1.331251637483268,16.58555473192619
250.0,-90.0,1.9111379497018477,1.8079837842537605,-0.1282552248014656,-0.6059649296594312,16.244672572465703
251.0,-90.0,2.10560712457414,-0.6305696167912198,-1.9777026828808857,-0.3530657439668994,17.89766055888019
252.0,-90.0,1.7248268168856595,0.3334700955328071,0.678927296360899,1.5501235337512094,14.661027943528106
253.0,-90.0,2.1631158938150423,0.2291798569048202,2.082790343622116,-0.5371511405357009,18.386485097427865
254.0,-90.0,1.4206138820925318,-0.8616291289007695,0.931485030439878,0.6388072356275675,12.07521799778652
255.0,-90.0,1.6216455919511024,1.094452989125046,0.7781147430779758,0.9090899444468566,13.78398753158437
256.0,-90.0,1.9269111797718401,1.435944252488,1.255533117292209,-0.2732899373538872,16.378745028060642
257.0,-90.0,2.8836306710818485,2.421405201859786,-0.5570143157207292,1.4635087111775216,24.51086070419571
258.0,-90.0,3.584468985552696,0.888877435001149,1.4427317995840578,3.1586135832678073,30.467986377197917
259.0,-90.0,1.0440859109968903,-0.8016405833802092,0.6079814471176357,-0.2790095420963048,8.874730243473568
260.0,-90.0,2.134233396912429,-1.8857313402308613,0.9660423282073544,0.2563819905515979,18.140983873755648
261.0,-90.0,2.913793779279983,0.1989389845019147,-1.424338958861836,-2.5341420636744996,24.767247123879855
